Regiao;UF;NomMunicipio;NomBairro;NomRevenda;NomEnderecoCompleto;DscProduto;202201;202202;202203;202204;202205;202206;202207
NE;CE;JUAZEIRO DO NORTE;SALESIANO;WR PETROLEO E DERIVADOS LTDA;AVENIDA PADRE CICERO, NR: 1910, COMPLEMENTO: NI - BAIRRO: SALESIANO;GASOLINA;6.81;6.69;6.69;0.0;0.0;7.74;0.0
NE;CE;JUAZEIRO DO NORTE;SALESIANO;WR PETROLEO E DERIVADOS LTDA;AVENIDA PADRE CICERO, NR: 1910, COMPLEMENTO: NI - BAIRRO: SALESIANO;GASOLINA ADITIVADA;6.83;6.7;6.7;0.0;0.0;7.76;0.0
NE;CE;JUAZEIRO DO NORTE;SALESIANOS;CEVEMA COMERCIO E DERIVADOS DE PETROLEO LTDA;RUA LEAO XIII, NR: 669, COMPLEMENTO: NI - BAIRRO: SALESIANOS;ETANOL;0.0;0.0;6.24;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;SALESIANOS;CEVEMA COMERCIO E DERIVADOS DE PETROLEO LTDA;RUA LEAO XIII, NR: 669, COMPLEMENTO: NI - BAIRRO: SALESIANOS;GASOLINA;0.0;0.0;7.09;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;SALESIANOS;CEVEMA COMERCIO E DERIVADOS DE PETROLEO LTDA;RUA LEAO XIII, NR: 669, COMPLEMENTO: NI - BAIRRO: SALESIANOS;GASOLINA ADITIVADA;0.0;0.0;7.13;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;SALESIANOS;L G COMERCIO DE PETROLEO LTDA.;AVENIDA PADRE CICERO, NR: 1696, COMPLEMENTO: NI - BAIRRO: SALESIANOS;DIESEL S10;0.0;0.0;6.19;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;SALESIANOS;L G COMERCIO DE PETROLEO LTDA.;AVENIDA PADRE CICERO, NR: 1696, COMPLEMENTO: NI - BAIRRO: SALESIANOS;ETANOL;0.0;0.0;6.2;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;SALESIANOS;L G COMERCIO DE PETROLEO LTDA.;AVENIDA PADRE CICERO, NR: 1696, COMPLEMENTO: NI - BAIRRO: SALESIANOS;GASOLINA;0.0;0.0;7.11;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;SALESIANOS;L G COMERCIO DE PETROLEO LTDA.;AVENIDA PADRE CICERO, NR: 1696, COMPLEMENTO: NI - BAIRRO: SALESIANOS;GASOLINA ADITIVADA;0.0;0.0;7.15;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;SALESIANOS;M. T. D. F. PETROLEO LTDA;AVENIDA PADRE CICERO, NR: 2200, COMPLEMENTO: NI - BAIRRO: SALESIANOS;DIESEL;0.0;6.09;6.09;7.55;7.55;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;SALESIANOS;M. T. D. F. PETROLEO LTDA;AVENIDA PADRE CICERO, NR: 2200, COMPLEMENTO: NI - BAIRRO: SALESIANOS;DIESEL S10;0.0;6.29;6.29;7.59;7.59;8.69;0.0
NE;CE;JUAZEIRO DO NORTE;SALESIANOS;M. T. D. F. PETROLEO LTDA;AVENIDA PADRE CICERO, NR: 2200, COMPLEMENTO: NI - BAIRRO: SALESIANOS;ETANOL;0.0;5.95;5.95;6.59;6.59;6.69;0.0
NE;CE;JUAZEIRO DO NORTE;SALESIANOS;M. T. D. F. PETROLEO LTDA;AVENIDA PADRE CICERO, NR: 2200, COMPLEMENTO: NI - BAIRRO: SALESIANOS;GASOLINA;0.0;6.91;6.97;7.49;7.85;7.99;0.0
NE;CE;JUAZEIRO DO NORTE;SALESIANOS;M. T. D. F. PETROLEO LTDA;AVENIDA PADRE CICERO, NR: 2200, COMPLEMENTO: NI - BAIRRO: SALESIANOS;GASOLINA ADITIVADA;0.0;6.989999999999999;6.99;7.89;7.89;8.29;0.0
NE;CE;JUAZEIRO DO NORTE;SANTA TERESA;ARAUJO PETROLEO LTDA;AVENIDA CASTELO BRANCO, NR: 253, COMPLEMENTO: NI - BAIRRO: SANTA TERESA;DIESEL;0.0;5.76;6.375;6.69;7.17;7.140000000000001;7.655
NE;CE;JUAZEIRO DO NORTE;SANTA TERESA;ARAUJO PETROLEO LTDA;AVENIDA CASTELO BRANCO, NR: 253, COMPLEMENTO: NI - BAIRRO: SANTA TERESA;DIESEL S10;5.89;5.98;6.57;6.98;7.329999999999999;7.27;7.7875000000000005
NE;CE;JUAZEIRO DO NORTE;SANTA TERESA;ARAUJO PETROLEO LTDA;AVENIDA CASTELO BRANCO, NR: 253, COMPLEMENTO: NI - BAIRRO: SANTA TERESA;ETANOL;5.89;5.89;5.89;5.89;6.19;6.19;5.992500000000001
NE;CE;JUAZEIRO DO NORTE;SANTA TERESA;ARAUJO PETROLEO LTDA;AVENIDA CASTELO BRANCO, NR: 253, COMPLEMENTO: NI - BAIRRO: SANTA TERESA;GASOLINA;6.69;0.0;0.0;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;SANTA TERESA;ARAUJO PETROLEO LTDA;AVENIDA CASTELO BRANCO, NR: 253, COMPLEMENTO: NI - BAIRRO: SANTA TERESA;GASOLINA ADITIVADA;6.69;6.69;7.24;7.43;7.4475;7.48;6.6175
NE;CE;JUAZEIRO DO NORTE;SANTA TEREZA;M A COMERCIO DE COMBUSTIVEL E LUBRIFICANTES EIRELI - ME;RUA JOSE ANDRADE DE LAVOR, NR: 2415, COMPLEMENTO: NI - BAIRRO: SANTA TEREZA;DIESEL S10;6.099;5.799;6.57225;7.03;7.69;7.476666666666667;7.612500000000001
NE;CE;JUAZEIRO DO NORTE;SANTA TEREZA;M A COMERCIO DE COMBUSTIVEL E LUBRIFICANTES EIRELI - ME;RUA JOSE ANDRADE DE LAVOR, NR: 2415, COMPLEMENTO: NI - BAIRRO: SANTA TEREZA;ETANOL;5.799;5.799;5.92225;5.79;6.3;6.3;6.145
NE;CE;JUAZEIRO DO NORTE;SANTA TEREZA;M A COMERCIO DE COMBUSTIVEL E LUBRIFICANTES EIRELI - ME;RUA JOSE ANDRADE DE LAVOR, NR: 2415, COMPLEMENTO: NI - BAIRRO: SANTA TEREZA;GASOLINA;6.759;6.599;7.11725;7.423333333333333;7.59;7.5566666666666675;6.295
NE;CE;JUAZEIRO DO NORTE;SANTA TEREZA;M A COMERCIO DE COMBUSTIVEL E LUBRIFICANTES EIRELI - ME;RUA JOSE ANDRADE DE LAVOR, NR: 2415, COMPLEMENTO: NI - BAIRRO: SANTA TEREZA;GASOLINA ADITIVADA;7.099;7.099;7.44225;7.79;7.79;7.989999999999999;8.015
NE;CE;JUAZEIRO DO NORTE;SANTA TEREZA;M T D PETROLEO LTDA;RUA SAO PAULO, NR: 2005, COMPLEMENTO: NI - BAIRRO: SANTA TEREZA;DIESEL S10;6.29;6.29;0.0;7.59;7.95;8.69;8.48
NE;CE;JUAZEIRO DO NORTE;SANTA TEREZA;M T D PETROLEO LTDA;RUA SAO PAULO, NR: 2005, COMPLEMENTO: NI - BAIRRO: SANTA TEREZA;ETANOL;5.62;5.62;0.0;5.97;6.59;6.59;6.375
NE;CE;JUAZEIRO DO NORTE;SANTA TEREZA;M T D PETROLEO LTDA;RUA SAO PAULO, NR: 2005, COMPLEMENTO: NI - BAIRRO: SANTA TEREZA;GASOLINA;6.79;6.79;0.0;7.49;7.586666666666666;7.78;6.8100000000000005
NE;CE;JUAZEIRO DO NORTE;SANTA TEREZA;M T D PETROLEO LTDA;RUA SAO PAULO, NR: 2005, COMPLEMENTO: NI - BAIRRO: SANTA TEREZA;GASOLINA ADITIVADA;7.09;7.09;0.0;7.88;7.906666666666666;8.15;7.88
NE;CE;JUAZEIRO DO NORTE;SAO JOSE;POSTO RANGEL EIRELI;AVENIDA PADRE CICERO, NR: 4444, COMPLEMENTO: NI - BAIRRO: SAO JOSE;DIESEL S10;0.0;0.0;0.0;7.0;7.69;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;SAO JOSE;POSTO RANGEL EIRELI;AVENIDA PADRE CICERO, NR: 4444, COMPLEMENTO: NI - BAIRRO: SAO JOSE;ETANOL;0.0;0.0;0.0;0.0;5.9;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;SAO JOSE;POSTO RANGEL EIRELI;AVENIDA PADRE CICERO, NR: 4444, COMPLEMENTO: NI - BAIRRO: SAO JOSE;GASOLINA;0.0;0.0;0.0;7.39;7.29;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;SAO JOSE;POSTO RANGEL EIRELI;AVENIDA PADRE CICERO, NR: 4444, COMPLEMENTO: NI - BAIRRO: SAO JOSE;GASOLINA ADITIVADA;0.0;0.0;0.0;7.4;7.4;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;SAO JOSE;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.;AVENIDA PADRE CICERO, NR: 5211, COMPLEMENTO: NI - BAIRRO: SAO JOSE;DIESEL;5.623333333333334;5.69;5.69;0.0;7.5;7.87;0.0
NE;CE;JUAZEIRO DO NORTE;SAO JOSE;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.;AVENIDA PADRE CICERO, NR: 5211, COMPLEMENTO: NI - BAIRRO: SAO JOSE;DIESEL S10;5.739999999999999;5.79;5.77;0.0;7.69;7.89;0.0
NE;CE;JUAZEIRO DO NORTE;SAO JOSE;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.;AVENIDA PADRE CICERO, NR: 5211, COMPLEMENTO: NI - BAIRRO: SAO JOSE;ETANOL;5.79;5.545;5.3;0.0;6.5;6.19;0.0
NE;CE;JUAZEIRO DO NORTE;SAO JOSE;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.;AVENIDA PADRE CICERO, NR: 5211, COMPLEMENTO: NI - BAIRRO: SAO JOSE;GASOLINA;6.546666666666667;6.574999999999999;6.56;0.0;7.66;7.8;0.0
NE;CE;JUAZEIRO DO NORTE;SAO JOSE;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.;AVENIDA PADRE CICERO, NR: 5211, COMPLEMENTO: NI - BAIRRO: SAO JOSE;GASOLINA ADITIVADA;6.56;6.585;6.56;0.0;7.67;7.81;0.0
NE;CE;JUAZEIRO DO NORTE;TIMBAUBA;SJ -PETROLEO LTDA;AVENIDA VIRGILIO TAVORA, NR: 1100, COMPLEMENTO: NI - BAIRRO: TIMBAUBA;DIESEL;5.5225;5.66;6.3975;6.5649999999999995;6.965;7.109999999999999;7.55
NE;CE;JUAZEIRO DO NORTE;TIMBAUBA;SJ -PETROLEO LTDA;AVENIDA VIRGILIO TAVORA, NR: 1100, COMPLEMENTO: NI - BAIRRO: TIMBAUBA;DIESEL S10;5.7725;5.859999999999999;6.672499999999999;6.965;7.2700000000000005;7.316666666666667;7.65
NE;CE;JUAZEIRO DO NORTE;TIMBAUBA;SJ -PETROLEO LTDA;AVENIDA VIRGILIO TAVORA, NR: 1100, COMPLEMENTO: NI - BAIRRO: TIMBAUBA;ETANOL;5.35;5.35;5.6125;5.85;6.0975;6.09;5.8675
NE;CE;JUAZEIRO DO NORTE;TIMBAUBA;SJ -PETROLEO LTDA;AVENIDA VIRGILIO TAVORA, NR: 1100, COMPLEMENTO: NI - BAIRRO: TIMBAUBA;GASOLINA;6.5025;6.470000000000001;7.16;7.165;7.3075;7.390000000000001;6.315
NE;CE;JUAZEIRO DO NORTE;TIMBAUBA;SJ -PETROLEO LTDA;AVENIDA VIRGILIO TAVORA, NR: 1100, COMPLEMENTO: NI - BAIRRO: TIMBAUBA;GASOLINA ADITIVADA;6.702500000000001;6.67;7.359999999999999;7.365;7.5075;7.59;6.595
NE;CE;JUAZEIRO DO NORTE;TIRADENTES;AUTO POSTO TIRADENTES PETROLEO LTDA;AVENIDA RADIALISTA COELHO ALVES, NR: 460, COMPLEMENTO: NI - BAIRRO: TIRADENTES;DIESEL S10;0.0;0.0;0.0;0.0;0.0;7.74;0.0
NE;CE;JUAZEIRO DO NORTE;TIRADENTES;AUTO POSTO TIRADENTES PETROLEO LTDA;AVENIDA RADIALISTA COELHO ALVES, NR: 460, COMPLEMENTO: NI - BAIRRO: TIRADENTES;ETANOL;0.0;0.0;0.0;0.0;0.0;6.19;0.0
NE;CE;JUAZEIRO DO NORTE;TIRADENTES;AUTO POSTO TIRADENTES PETROLEO LTDA;AVENIDA RADIALISTA COELHO ALVES, NR: 460, COMPLEMENTO: NI - BAIRRO: TIRADENTES;GASOLINA;0.0;0.0;0.0;0.0;0.0;7.15;0.0
NE;CE;JUAZEIRO DO NORTE;TIRADENTES;AUTO POSTO TIRADENTES PETROLEO LTDA;AVENIDA RADIALISTA COELHO ALVES, NR: 460, COMPLEMENTO: NI - BAIRRO: TIRADENTES;GASOLINA ADITIVADA;0.0;0.0;0.0;0.0;0.0;7.75;0.0
NE;CE;JUAZEIRO DO NORTE;TIRADENTES;IVL DERIVADOS DE PETROLEO LTDA;RUA JOSE SABIA, NR: 77, COMPLEMENTO: NI - BAIRRO: TIRADENTES;DIESEL S10;0.0;0.0;0.0;7.49;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TIRADENTES;IVL DERIVADOS DE PETROLEO LTDA;RUA JOSE SABIA, NR: 77, COMPLEMENTO: NI - BAIRRO: TIRADENTES;GASOLINA;0.0;0.0;0.0;7.49;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TIRADENTES;IVL DERIVADOS DE PETROLEO LTDA;RUA JOSE SABIA, NR: 77, COMPLEMENTO: NI - BAIRRO: TIRADENTES;GASOLINA ADITIVADA;0.0;0.0;0.0;7.59;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TIRADENTES;RL PETROLEO EIRELI;AVENIDA PRESIDENTE CASTELO BRANCO, NR: 2094, COMPLEMENTO: NI - BAIRRO: TIRADENTES;DIESEL S10;0.0;0.0;0.0;0.0;6.85;7.65;0.0
NE;CE;JUAZEIRO DO NORTE;TIRADENTES;RL PETROLEO EIRELI;AVENIDA PRESIDENTE CASTELO BRANCO, NR: 2094, COMPLEMENTO: NI - BAIRRO: TIRADENTES;ETANOL;0.0;0.0;0.0;0.0;6.1;5.85;0.0
NE;CE;JUAZEIRO DO NORTE;TIRADENTES;RL PETROLEO EIRELI;AVENIDA PRESIDENTE CASTELO BRANCO, NR: 2094, COMPLEMENTO: NI - BAIRRO: TIRADENTES;GASOLINA;0.0;0.0;0.0;0.0;7.1;7.65;0.0
NE;CE;JUAZEIRO DO NORTE;TIRADENTES;RL PETROLEO EIRELI;AVENIDA PRESIDENTE CASTELO BRANCO, NR: 2094, COMPLEMENTO: NI - BAIRRO: TIRADENTES;GASOLINA ADITIVADA;0.0;0.0;0.0;0.0;7.2;7.75;0.0
NE;CE;JUAZEIRO DO NORTE;TRES MARIAS;AUTO POSTO BARRETO EIRELI - EPP;AVENIDA DO AGRICULTOR, NR: 1575, COMPLEMENTO: NI - BAIRRO: TRES MARIAS;DIESEL;5.79;0.0;0.0;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TRES MARIAS;AUTO POSTO BARRETO EIRELI - EPP;AVENIDA DO AGRICULTOR, NR: 1575, COMPLEMENTO: NI - BAIRRO: TRES MARIAS;DIESEL S10;5.89;0.0;0.0;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TRES MARIAS;AUTO POSTO BARRETO EIRELI - EPP;AVENIDA DO AGRICULTOR, NR: 1575, COMPLEMENTO: NI - BAIRRO: TRES MARIAS;ETANOL;5.69;0.0;0.0;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TRES MARIAS;AUTO POSTO BARRETO EIRELI - EPP;AVENIDA DO AGRICULTOR, NR: 1575, COMPLEMENTO: NI - BAIRRO: TRES MARIAS;GASOLINA;6.85;0.0;0.0;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TRES MARIAS;AUTO POSTO BARRETO EIRELI - EPP;AVENIDA DO AGRICULTOR, NR: 1575, COMPLEMENTO: NI - BAIRRO: TRES MARIAS;GASOLINA ADITIVADA;7.06;0.0;0.0;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;COMERCIAL AGRICOLA SUSSUAPARA LTDA;RODOVIA CE 96, NR: SN, COMPLEMENTO: KM    8,45 - BAIRRO: TRIANGULO;DIESEL S10;5.82;5.89;6.39;7.19;7.59;7.78;7.89
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;COMERCIAL AGRICOLA SUSSUAPARA LTDA;RODOVIA CE 96, NR: SN, COMPLEMENTO: KM    8,45 - BAIRRO: TRIANGULO;ETANOL;5.5200000000000005;5.79;6.03;6.51;6.51;6.510000000000001;6.1433333333333335
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;COMERCIAL AGRICOLA SUSSUAPARA LTDA;RODOVIA CE 96, NR: SN, COMPLEMENTO: KM    8,45 - BAIRRO: TRIANGULO;GASOLINA;6.8566666666666665;6.79;7.123333333333334;7.43;7.545;7.7700000000000005;6.883333333333333
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;COMERCIAL AGRICOLA SUSSUAPARA LTDA;RODOVIA CE 96, NR: SN, COMPLEMENTO: KM    8,45 - BAIRRO: TRIANGULO;GASOLINA ADITIVADA;6.8933333333333335;6.83;7.166666666666667;7.48;7.645;7.87;6.976666666666667
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;F.P. PETROLEO EIRELI;AVENIDA LEAO SAMPAIO, NR: 740, COMPLEMENTO: TRIANGULO - BAIRRO: TRIANGULO;DIESEL S10;5.69;0.0;0.0;6.59;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;F.P. PETROLEO EIRELI;AVENIDA LEAO SAMPAIO, NR: 740, COMPLEMENTO: TRIANGULO - BAIRRO: TRIANGULO;ETANOL;5.49;0.0;0.0;5.89;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;F.P. PETROLEO EIRELI;AVENIDA LEAO SAMPAIO, NR: 740, COMPLEMENTO: TRIANGULO - BAIRRO: TRIANGULO;GASOLINA;6.44;0.0;0.0;7.1;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;F.P. PETROLEO EIRELI;AVENIDA LEAO SAMPAIO, NR: 740, COMPLEMENTO: TRIANGULO - BAIRRO: TRIANGULO;GASOLINA ADITIVADA;6.44;0.0;0.0;7.12;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;F.P. PETROLEO EIRELI;AVENIDA PADRE CICERO,, NR: S/N, COMPLEMENTO: TRIANGULO - BAIRRO: TRIANGULO;DIESEL S10;5.699;5.69;0.0;0.0;6.59;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;F.P. PETROLEO EIRELI;AVENIDA PADRE CICERO,, NR: S/N, COMPLEMENTO: TRIANGULO - BAIRRO: TRIANGULO;ETANOL;5.499;5.456666666666667;0.0;0.0;5.89;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;F.P. PETROLEO EIRELI;AVENIDA PADRE CICERO,, NR: S/N, COMPLEMENTO: TRIANGULO - BAIRRO: TRIANGULO;GASOLINA;6.459;6.476666666666667;0.0;0.0;7.15;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;F.P. PETROLEO EIRELI;AVENIDA PADRE CICERO,, NR: S/N, COMPLEMENTO: TRIANGULO - BAIRRO: TRIANGULO;GASOLINA ADITIVADA;6.469;6.473333333333334;0.0;0.0;7.15;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;MARCIANO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA;AVENIDA PADRE CICERO, NR: 2506, COMPLEMENTO: NI - BAIRRO: TRIANGULO;DIESEL;0.0;6.09;0.0;7.5525;7.55;7.55;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;MARCIANO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA;AVENIDA PADRE CICERO, NR: 2506, COMPLEMENTO: NI - BAIRRO: TRIANGULO;DIESEL S10;0.0;6.29;0.0;7.59;7.59;7.89;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;MARCIANO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA;AVENIDA PADRE CICERO, NR: 2506, COMPLEMENTO: NI - BAIRRO: TRIANGULO;ETANOL;0.0;5.95;0.0;6.19;6.19;6.59;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;MARCIANO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA;AVENIDA PADRE CICERO, NR: 2506, COMPLEMENTO: NI - BAIRRO: TRIANGULO;GASOLINA;0.0;6.97;0.0;7.85;7.85;7.89;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;MARCIANO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA;AVENIDA PADRE CICERO, NR: 2506, COMPLEMENTO: NI - BAIRRO: TRIANGULO;GASOLINA ADITIVADA;0.0;6.99;0.0;7.89;7.89;7.95;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;POSTO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO HB LTDA;RUA PAULO MAIA, NR: 446, COMPLEMENTO: NI - BAIRRO: TRIANGULO;DIESEL S10;0.0;0.0;7.298;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;POSTO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO HB LTDA;RUA PAULO MAIA, NR: 446, COMPLEMENTO: NI - BAIRRO: TRIANGULO;ETANOL;0.0;0.0;5.99;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;POSTO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO HB LTDA;RUA PAULO MAIA, NR: 446, COMPLEMENTO: NI - BAIRRO: TRIANGULO;GASOLINA;0.0;0.0;7.29;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;TRIANGULO;POSTO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO HB LTDA;RUA PAULO MAIA, NR: 446, COMPLEMENTO: NI - BAIRRO: TRIANGULO;GASOLINA ADITIVADA;0.0;0.0;7.54;0.0;0.0;0.0;0.0
NE;CE;JUAZEIRO DO NORTE;VILA FATIMA;M T PETROLEO LTDA;AVENIDA GOVERNADOR VIRGILIO TAVORA, NR: S/N, COMPLEMENTO: 0 - BAIRRO: VILA FATIMA;DIESEL;5.79;5.79;6.585;7.38;7.49;7.686666666666667;8.005
NE;CE;JUAZEIRO DO NORTE;VILA FATIMA;M T PETROLEO LTDA;AVENIDA GOVERNADOR VIRGILIO TAVORA, NR: S/N, COMPLEMENTO: 0 - BAIRRO: VILA FATIMA;DIESEL S10;5.885;5.96;6.720000000000001;7.48;7.69;7.853333333333334;8.18
NE;CE;JUAZEIRO DO NORTE;VILA FATIMA;M T PETROLEO LTDA;AVENIDA GOVERNADOR VIRGILIO TAVORA, NR: S/N, COMPLEMENTO: 0 - BAIRRO: VILA FATIMA;ETANOL;5.88;5.88;5.88;5.95;6.39;6.39;6.305
NE;CE;JUAZEIRO DO NORTE;VILA FATIMA;M T PETROLEO LTDA;AVENIDA GOVERNADOR VIRGILIO TAVORA, NR: S/N, COMPLEMENTO: 0 - BAIRRO: VILA FATIMA;GASOLINA;6.665;6.640000000000001;7.11;7.489999999999999;7.68;7.576666666666667;6.705
NE;CE;JUAZEIRO DO NORTE;VILA FATIMA;M T PETROLEO LTDA;AVENIDA GOVERNADOR VIRGILIO TAVORA, NR: S/N, COMPLEMENTO: 0 - BAIRRO: VILA FATIMA;GASOLINA ADITIVADA;6.85;6.82;7.2925;7.79;7.88;7.776666666666666;7.4125000000000005
