Empresa;CodClasseImobilizado;CodImobilizadoImobilizado;CodSBN;DescricaoImobilizado;CodigoDenominacaoImobilizado;CodClienteRecebMercadoria;LocalInstalacao;TextoImobilizado;DtIncorporacao;Qtd;UnidadeMedida0;UnidadeMedida1;QtdRetroativa;UnidadeMedida2;NumeroInventario;NumeroSerieChassi;CentroCusto;NomCetro;CodigoCentro;CodigoEspecie;DescricaoEspecie;OrdemInvestimento;ElementoPEP;DtDesativacao;ImobilizadoOrigem;SubNumeroIEA;ValorArquisicaoAtual;CodigoMoeda;ValorDepreciacaoAtual;CodigoMoeda1;ValorContabilAtual;CodigoMoeda2
1001;2300;230000008385;0;VASILHAMES P20;001-132211-900902880-0;0000000000;;VASILHAMES P20;26.05.2010;364,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1020;BOTIJÃO P20;;;00.00.0000;;;142.904,94;BRL;110.941,72-;BRL;31.963,22;BRL
1001;2300;230000008481;0;REAVALIAAÇO 1995 - COOPERS AUDITORIA;001-132212-206230500-0;0000000000;;REAVALIAAÇO 1995 - COOPERS AUDITORIA;31.12.1995;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;7.276.000,00;BRL;7.276.000,00-;BRL;0,00;BRL
1001;2300;230000008579;0;ICMS-BOTIJAO P13;001-132357-79653-2;0000000000;;ICMS-BOTIJAO P13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;906,38;BRL;389,88-;BRL;516,50;BRL
1001;2300;230000008581;0;ICMS BOTIJOES P13;001-132357-79684-2;0000000000;;ICMS BOTIJOES P13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;1.208,71;BRL;519,94-;BRL;688,77;BRL
1001;2300;230000008583;0;ICMS BOTIJOES P13;001-132357-79685-2;0000000000;;ICMS BOTIJOES P13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;1.208,71;BRL;519,94-;BRL;688,77;BRL
1001;2300;230000008586;0;ICMS-BOTIJAO P13;001-132357-79706-2;0000000000;;ICMS-BOTIJAO P13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;1.942,94;BRL;835,77-;BRL;1.107,17;BRL
1001;2300;230000008587;0;ICMS VASILHAME P20;001-132357-79910-2;0000000000;;ICMS VASILHAME P20;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;59,37;BRL;25,54-;BRL;33,83;BRL
1001;2300;230000008588;0;ICMS VASILHAME;001-132357-79911-2;0000000000;;ICMS VASILHAME;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;198,17;BRL;85,25-;BRL;112,92;BRL
1001;2300;230000008589;0;ICMS VASILHAME P20;001-132357-79909-2;0000000000;;ICMS VASILHAME P20;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.094,08;BRL;900,81-;BRL;1.193,27;BRL
1001;2300;230000008590;0;ICMS VASILHAME;001-132357-79803-2;0000000000;;ICMS VASILHAME;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;988,72;BRL;425,30-;BRL;563,42;BRL
1001;2300;230000008591;0;ICMS CILINDROS P45;001-132357-81575-2;0000000000;;ICMS CILINDROS P45;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;241,77;BRL;104,01-;BRL;137,76;BRL
1001;2300;230000008592;0;ICMS-BOTIJAO P13;001-132357-81696-2;0000000000;;ICMS-BOTIJAO P13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;1.987,93;BRL;855,15-;BRL;1.132,78;BRL
1001;2300;230000008593;0;ICMS BOTIJuES P13;001-132357-81574-2;0000000000;;ICMS BOTIJuES P13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;1.507,26;BRL;648,38-;BRL;858,88;BRL
1001;2300;230000008594;0;CRED.ICMS NF-4395 ARGOS/BOTIJuES P/13;001-132357-82062-2;0000000000;;CRED.ICMS NF-4395 ARGOS/BOTIJuES P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;495,26;BRL;213,03-;BRL;282,23;BRL
1001;2300;230000008595;0;CRED.ICMS NF-0004394 ARGOS/VASILHAME P13;001-132357-82210-2;0000000000;;CRED.ICMS NF-0004394 ARGOS/VASILHAME P13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;609,21;BRL;262,06-;BRL;347,15;BRL
1001;2300;230000008596;0;CRED.ICMS NF-4396 ARGOS/BOTIJuES P/13;001-132357-82061-2;0000000000;;CRED.ICMS NF-4396 ARGOS/BOTIJuES P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;894,41;BRL;384,74-;BRL;509,67;BRL
1001;2300;230000008597;0;ICMS/DIFAL S/ P-13;001-132357-82244-2;0000000000;;ICMS/DIFAL S/ P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;6.344,16;BRL;2.729,07-;BRL;3.615,09;BRL
1001;2300;230000008598;0;CRED.ICMS NF-0005681 NEREU/VASILHAME;001-132357-82211-2;0000000000;;CRED.ICMS NF-0005681 NEREU/VASILHAME;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;443,07;BRL;190,58-;BRL;252,49;BRL
1001;2300;230000008599;0;CRED.ICMS NF-0005681 NEREU/VASILHAME;001-132357-82212-2;0000000000;;CRED.ICMS NF-0005681 NEREU/VASILHAME;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;163,49;BRL;70,33-;BRL;93,16;BRL
1001;2300;230000008600;0;ICMS/DIFAL S/P-13;001-132357-82245-2;0000000000;;ICMS/DIFAL S/P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;5.911,93;BRL;2.543,12-;BRL;3.368,81;BRL
1001;2300;230000008601;0;ICMS/DIFAL S/ P-13;001-132357-82423-2;0000000000;;ICMS/DIFAL S/ P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;6.372,79;BRL;2.741,38-;BRL;3.631,41;BRL
1001;2300;230000008602;0;ICMS/DIFAL S/ P-13;001-132357-82458-2;0000000000;;ICMS/DIFAL S/ P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;6.429,03;BRL;2.765,57-;BRL;3.663,46;BRL
1001;2300;230000008603;0;ICMS/DIFAL S/P-13;001-132357-82422-2;0000000000;;ICMS/DIFAL S/P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;6.084,45;BRL;2.617,34-;BRL;3.467,11;BRL
1001;2300;230000008604;0;ICMS/DIFAL S/ P-13;001-132357-82457-2;0000000000;;ICMS/DIFAL S/ P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;6.429,03;BRL;2.765,57-;BRL;3.663,46;BRL
1001;2300;230000008605;0;ICMS/DIFAL S/ P-13;001-132357-82460-2;0000000000;;ICMS/DIFAL S/ P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;6.372,79;BRL;2.741,38-;BRL;3.631,41;BRL
1001;2300;230000008606;0;ICMS/DIFAL S/ P-13;001-132357-82459-2;0000000000;;ICMS/DIFAL S/ P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;6.084,45;BRL;2.617,34-;BRL;3.467,11;BRL
1001;2300;230000008607;0;ICMS/DIFAL S/ P-13;001-132357-82461-2;0000000000;;ICMS/DIFAL S/ P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.017,11;BRL;867,70-;BRL;1.149,41;BRL
1001;2300;230000008608;0;CRED.ICMS NF-23968 ARATELL/ P/13;001-132357-82465-2;0000000000;;CRED.ICMS NF-23968 ARATELL/ P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;3.514,83;BRL;1.511,96-;BRL;2.002,87;BRL
1001;2300;230000008609;0;CRED.ICMS NF-23969 ARATELL/ P/13;001-132357-82466-2;0000000000;;CRED.ICMS NF-23969 ARATELL/ P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.958,82;BRL;1.272,80-;BRL;1.686,02;BRL
1001;2300;230000008610;0;CRED.ICMS NF-23956 ARATELL/VASILHAME;001-132357-82463-2;0000000000;;CRED.ICMS NF-23956 ARATELL/VASILHAME;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;3.499,15;BRL;1.505,22-;BRL;1.993,93;BRL
1001;2300;230000008611;0;CRED.ICMS NF-23955 ARATELL/ P/13;001-132357-82464-2;0000000000;;CRED.ICMS NF-23955 ARATELL/ P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;3.594,26;BRL;1.546,14-;BRL;2.048,12;BRL
1001;2300;230000008612;0;CRED.ICMS NF-23937 ARATELL/ P/13;001-132357-82468-2;0000000000;;CRED.ICMS NF-23937 ARATELL/ P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.753,86;BRL;1.184,63-;BRL;1.569,23;BRL
1001;2300;230000008613;0;CRED.ICMS NF-23920 ARATELL/ P/13;001-132357-82469-2;0000000000;;CRED.ICMS NF-23920 ARATELL/ P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.730,96;BRL;1.174,76-;BRL;1.556,20;BRL
1001;2300;230000008614;0;CRED.ICMS NF-23948 ARATELL/ P/13;001-132357-82467-2;0000000000;;CRED.ICMS NF-23948 ARATELL/ P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.351,40;BRL;1.011,50-;BRL;1.339,90;BRL
1001;2300;230000008615;0;CRED.ICMS NF-23939 ARATELL/ P/13;001-132357-82470-2;0000000000;;CRED.ICMS NF-23939 ARATELL/ P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;1.384,96;BRL;595,78-;BRL;789,18;BRL
1001;2300;230000008616;0;ICMS-BOTIJAO P13;001-132357-82672-2;0000000000;;ICMS-BOTIJAO P13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;1.019,53;BRL;438,58-;BRL;580,95;BRL
1001;2300;230000008617;0;ICMS-BOTIJAO P13;001-132357-82868-2;0000000000;;ICMS-BOTIJAO P13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.050,93;BRL;882,23-;BRL;1.168,70;BRL
1001;2300;230000008618;0;ICMS BOTIJOES P13;001-132357-82829-2;0000000000;;ICMS BOTIJOES P13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.981,57;BRL;1.282,56-;BRL;1.699,01;BRL
1001;2300;230000008619;0;ICMS BOTIJOES P45;001-132357-82977-2;0000000000;;ICMS BOTIJOES P45;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;982,70;BRL;422,73-;BRL;559,97;BRL
1001;2300;230000008620;0;ICMS-BOTIJAO P13;001-132357-82911-2;0000000000;;ICMS-BOTIJAO P13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;979,78;BRL;421,46-;BRL;558,32;BRL
1001;2300;230000008621;0;CRED.ICMS NF-022 AGS COMERCIO/P/13;001-132357-83039-2;0000000000;;CRED.ICMS NF-022 AGS COMERCIO/P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;479,95;BRL;206,46-;BRL;273,49;BRL
1001;2300;230000008622;0;CRED.ICMS DIF.ALIQ.NF-68 AGS COM./ P/13;001-132357-83148-2;0000000000;;CRED.ICMS DIF.ALIQ.NF-68 AGS COM./ P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;1.095,01;BRL;471,05-;BRL;623,96;BRL
1001;2300;230000008623;0;CRED.ICMS DIF.ALIQ.NF-071 AGS/ P/13;001-132357-83147-2;0000000000;;CRED.ICMS DIF.ALIQ.NF-071 AGS/ P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;1.089,81;BRL;468,80-;BRL;621,01;BRL
1001;2300;230000008624;0;CRED.ICMS DIF.ALIQ.NF-78 AGS COM./ P/13;001-132357-83149-2;0000000000;;CRED.ICMS DIF.ALIQ.NF-78 AGS COM./ P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;835,32;BRL;359,33-;BRL;475,99;BRL
1001;2300;230000008625;0;CRED.ICMS NF-021 AGS COMERCIO/P/13;001-132357-83040-2;0000000000;;CRED.ICMS NF-021 AGS COMERCIO/P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;783,55;BRL;337,07-;BRL;446,48;BRL
1001;2300;230000008626;0;CRED.ICMS NF-106 AGS COMERCIO/ P/13;001-132357-83150-2;0000000000;;CRED.ICMS NF-106 AGS COMERCIO/ P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;773,42;BRL;332,70-;BRL;440,72;BRL
1001;2300;230000008627;0;CRED.ICMS NF-111 AGS COMERCIO/ P/13;001-132357-83151-2;0000000000;;CRED.ICMS NF-111 AGS COMERCIO/ P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;487,65;BRL;209,76-;BRL;277,89;BRL
1001;2300;230000008628;0;CRED.ICMS NF-110 AGS COM/VASILHAME;001-132357-83203-2;0000000000;;CRED.ICMS NF-110 AGS COM/VASILHAME;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;1.577,65;BRL;678,65-;BRL;899,00;BRL
1001;2300;230000008629;0;CRED.ICMS NF-133 AGS COM/VASILHAME P/45;001-132357-83196-2;0000000000;;CRED.ICMS NF-133 AGS COM/VASILHAME P/45;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;607,24;BRL;261,22-;BRL;346,02;BRL
1001;2300;230000008630;0;CRED.ICMS NF-0285255 MANGELS/VASIL.;001-132357-83668-2;0000000000;;CRED.ICMS NF-0285255 MANGELS/VASIL.;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;4.350,72;BRL;1.871,55-;BRL;2.479,17;BRL
1001;2300;230000008631;0;ICMS VASILHAME P20;001-132357-84057-2;0000000000;;ICMS VASILHAME P20;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;177,98;BRL;76,55-;BRL;101,43;BRL
1001;2300;230000008632;0;CRED.ICMS NF-141 AGS COM/VASILHAME P/13;001-132357-83657-2;0000000000;;CRED.ICMS NF-141 AGS COM/VASILHAME P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;778,41;BRL;334,84-;BRL;443,57;BRL
1001;2300;230000008633;0;ICMS-BOTIJAO P13;001-132357-83979-2;0000000000;;ICMS-BOTIJAO P13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;21.406,72;BRL;9.208,49-;BRL;12.198,23;BRL
1001;2300;230000008634;0;CRED.ICMS NF-024993 ARATELL/VASILH P/13;001-132357-85726-2;0000000000;;CRED.ICMS NF-024993 ARATELL/VASILH P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;3.248,58;BRL;1.397,42-;BRL;1.851,16;BRL
1001;2300;230000008635;0;CRED.ICMS NF-024982 ARATELL/VASILH P/13;001-132357-85727-2;0000000000;;CRED.ICMS NF-024982 ARATELL/VASILH P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;3.467,53;BRL;1.491,62-;BRL;1.975,91;BRL
1001;2300;230000008636;0;CRED.ICMS NF-024991 ARATELL/VASILH P/13;001-132357-85757-2;0000000000;;CRED.ICMS NF-024991 ARATELL/VASILH P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.593,47;BRL;1.115,62-;BRL;1.477,85;BRL
1001;2300;230000008637;0;CRED.ICMS NF-024987 ARATELL/VASILH P/13;001-132357-85728-2;0000000000;;CRED.ICMS NF-024987 ARATELL/VASILH P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;3.461,65;BRL;1.489,10-;BRL;1.972,55;BRL
1001;2300;230000008638;0;CRED.ICMS NF-024992 ARATELL/VASILH P/13;001-132357-85729-2;0000000000;;CRED.ICMS NF-024992 ARATELL/VASILH P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;3.246,74;BRL;1.396,65-;BRL;1.850,09;BRL
1001;2300;230000008639;0;ICMS CILINDRO P20;001-132357-85963-2;0000000000;;ICMS CILINDRO P20;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;689,38;BRL;296,55-;BRL;392,83;BRL
1001;2300;230000008640;0;ICMS BOTIJOES P13;001-132357-86977-2;0000000000;;ICMS BOTIJOES P13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;39.018,98;BRL;16.784,72-;BRL;22.234,26;BRL
1001;2300;230000008641;0;CRED.ICMS NF-024990 ARATELL/VASILH P/13;001-132357-85758-2;0000000000;;CRED.ICMS NF-024990 ARATELL/VASILH P/13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.593,47;BRL;1.115,62-;BRL;1.477,85;BRL
1001;2300;230000008642;0;ICMS BOTIJAO P05;001-132357-87136-2;0000000000;;ICMS BOTIJAO P05;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;16,39;BRL;7,06-;BRL;9,33;BRL
1001;2300;230000008643;0;ICMS CILINDRO P20;001-132357-87117-2;0000000000;;ICMS CILINDRO P20;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;1.851,10;BRL;796,29-;BRL;1.054,81;BRL
1001;2300;230000008644;0;ICMS BOTIJAO P13;001-132357-87137-2;0000000000;;ICMS BOTIJAO P13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;6,43;BRL;2,76-;BRL;3,67;BRL
1001;2300;230000008645;0;CREDITO ICMS 1089 P-13;001-132357-87532-2;0000000000;;CREDITO ICMS 1089 P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.224,82;BRL;957,05-;BRL;1.267,77;BRL
1001;2300;230000008646;0;ICMS CILINDRO P20;001-132357-87138-2;0000000000;;ICMS CILINDRO P20;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;220,93;BRL;95,03-;BRL;125,90;BRL
1001;2300;230000008647;0;CREDITO ICMS 98 P-13;001-132357-87533-2;0000000000;;CREDITO ICMS 98 P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.208,57;BRL;950,05-;BRL;1.258,52;BRL
1001;2300;230000008648;0;ICMS CILINDRO P45;001-132357-87139-2;0000000000;;ICMS CILINDRO P45;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.326,86;BRL;1.000,94-;BRL;1.325,92;BRL
1001;2300;230000008649;0;CREDITO ICMS 98 P-13;001-132357-87534-2;0000000000;;CREDITO ICMS 98 P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;198,82;BRL;85,53-;BRL;113,29;BRL
1001;2300;230000008650;0;CRETITO ICMS 1092 P-13;001-132357-87535-2;0000000000;;CRETITO ICMS 1092 P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.214,51;BRL;952,62-;BRL;1.261,89;BRL
1001;2300;230000008651;0;CREDITO ICMS 1575 P-13;001-132357-87537-2;0000000000;;CREDITO ICMS 1575 P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;3.194,07;BRL;1.374,00-;BRL;1.820,07;BRL
1001;2300;230000008652;0;CREDITO ICMS 1100 P-13;001-132357-87539-2;0000000000;;CREDITO ICMS 1100 P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.231,17;BRL;959,78-;BRL;1.271,39;BRL
1001;2300;230000008653;0;CREDITO ICMS 250 P-13;001-132357-87536-3;0000000000;;CREDITO ICMS 250 P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;506,83;BRL;218,04-;BRL;288,79;BRL
1001;2300;230000008654;0;CREDITO ICMS 1100 P-13;001-132357-87538-2;0000000000;;CREDITO ICMS 1100 P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.231,17;BRL;959,78-;BRL;1.271,39;BRL
1001;2300;230000008655;0;CREDITO ICMS 1492 P-13;001-132357-87540-2;0000000000;;CREDITO ICMS 1492 P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;3.025,72;BRL;1.301,56-;BRL;1.724,16;BRL
1001;2300;230000008656;0;CREDITO ICMS 1107 P-13;001-132357-87541-2;0000000000;;CREDITO ICMS 1107 P-13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;2.245,10;BRL;965,77-;BRL;1.279,33;BRL
1001;2300;230000008657;0;ICMS BOTIJOES P13;001-132357-88191-2;0000000000;;ICMS BOTIJOES P13;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;95,27;BRL;41,00-;BRL;54,27;BRL
1001;2300;230000008658;0;ICMS CILINDRO P20;001-132357-88192-2;0000000000;;ICMS CILINDRO P20;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;194,16;BRL;83,53-;BRL;110,63;BRL
1001;2300;230000008659;0;ICMS CILINDRO P45;001-132357-88193-2;0000000000;;ICMS CILINDRO P45;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;33,60;BRL;14,44-;BRL;19,16;BRL
1001;2300;230000008660;0;ICMS CILINDRO P45;001-132357-88194-2;0000000000;;ICMS CILINDRO P45;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;17,26;BRL;7,44-;BRL;9,82;BRL
1001;2300;230000008661;0;ICMS AQ. VASILHAMES;001-132357-88897-2;0000000000;;ICMS AQ. VASILHAMES;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;6.421,67;BRL;2.762,38-;BRL;3.659,29;BRL
1001;2300;230000008662;0;ICMS VASILHAMES MANGELS;001-132357-88898-2;0000000000;;ICMS VASILHAMES MANGELS;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;6.414,49;BRL;2.759,30-;BRL;3.655,19;BRL
1001;2300;230000008663;0;ICMS AQ. VASILHAMES;001-132357-88899-2;0000000000;;ICMS AQ. VASILHAMES;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;4.712,94;BRL;2.027,35-;BRL;2.685,59;BRL
1001;2300;230000008664;0;ICMS AQ. VASILHAMES MANGELS;001-132357-88900-2;0000000000;;ICMS AQ. VASILHAMES MANGELS;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;6.070,68;BRL;2.611,39-;BRL;3.459,29;BRL
1001;2300;230000008665;0;ICMS AQ. VASILHAMES;001-132357-88901-2;0000000000;;ICMS AQ. VASILHAMES;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;6.326,24;BRL;2.721,35-;BRL;3.604,89;BRL
1001;2300;230000008666;0;ICMS AQ. VASILHAMES MANGELS;001-132357-88902-2;0000000000;;ICMS AQ. VASILHAMES MANGELS;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;6.421,67;BRL;2.762,38-;BRL;3.659,29;BRL
1001;2300;230000008667;0;ICMS AQ. VASILHAMES;001-132357-88903-2;0000000000;;ICMS AQ. VASILHAMES;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;6.094,77;BRL;2.621,78-;BRL;3.472,99;BRL
1001;2300;230000008668;0;ICMS AQ. VASILHAMES;001-132357-88904-2;0000000000;;ICMS AQ. VASILHAMES;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;6.351,33;BRL;2.732,15-;BRL;3.619,18;BRL
1001;2300;230000008669;0;ICMS AQ. VASILHAMES;001-132357-88906-2;0000000000;;ICMS AQ. VASILHAMES;11.07.2015;1,000;UN;UN;0,000;UN;;;1021130;1021;Adm Central MD;1000;;;;00.00.0000;;;4.602,87;BRL;1.979,99-;BRL;2.622,88;BRL
